﻿name,lyric
錯錯錯,天為什麼你能　同時那麼殘酷又溫柔　當你微笑告訴我　這是好結果一時之間我　不知道應該說些什麼　笑過哭過沒想過　最後要寂寞多少風雨之中　一起走過　為何現在　你突然放手錯錯錯錯　錯　錯錯錯　你的心改變　從什麼時候錯錯錯錯　錯　錯錯錯　我不接受　這樣的　全劇終如果說最後　宜靜不是嫁給了大雄　一生相信的執著　一秒就崩落 在   我該同意嗎　你說擁有不如精采過　還說今後我們是　最好的朋友為何我的臉上　還有笑容　最深的痛　也只能沉默＃錯錯錯錯　錯　錯錯錯　你的心改變　從什麼時候　錯錯錯錯　錯　錯錯錯　我不接受　這樣的　全劇終　(錯錯錯錯　錯　錯錯錯　我們的愛　到最後　算什麼)這是開玩笑吧　你在幽默　快告訴我　全部都搞錯
開天窗,一隻鯨魚 要怎麼放進冰箱 打開門 然後用力關冰箱然後呢 如果你還想要 放一隻大象一份希望 要怎麼放進心臟 如果你 活的有一點悲傷答案是 用力丟掉鯨魚 用力甩悲傷是誰說半夜不能吃便當 是誰說彩虹不能長頭上是誰說藍色就等於憂傷 你看看天空和海洋順風時就展開雙翅飛翔 逆風時 就當成 在衝浪沒有風的時候那就讓我 開開天窗一句歌詞 怎麼讓你很難忘 方文山 林夕和我都在想想破頭 也鑽不進一個 緊閉的心房一個難題 要用多少的智商 多少淚 還有多少的盼望多少人 變成緊閉門窗 孤獨的國王是誰說半夜不能吃便當 是誰說彩虹不能長頭上 在   是誰說藍色就等於憂傷 你看看天空和海洋順風時就展開雙翅飛翔 逆風時 就當成 在衝浪沒有風的時候那就讓我 開開天窗是誰說半夜不能吃便當 是誰說彩虹不能長頭上是誰說藍色就等於憂傷 你看看天空和海洋順風時就展開雙翅飛翔 逆風時 就當成 在衝浪沒有風的時候那就讓我 開開天窗OPEN！啦啦啦~我是 open chan 快樂的一天 跟你一起 OPEN！我是 open chan 快樂的一天 跟你一起 OPEN！ 喔喔喔喔！
闖,我　爛命一條　走在路上　影子在地上像　我的慌張　黏在腳下　抓著我不放我不懂　我不是這樣　我不該這樣額頭流下的汗　又流進眼眶為什麼　要給我　一顆跳動的心臟卻忘了　給我飛翔的翅膀每天我活在這多無聊的地方 在   多麼　想要　流浪為什麼要給我　一顆跳動的心臟又把我　丟在這寂寞戰場這世界有多大我就有多徬徨有沒有一點希望　讓我去闖　天涯海角　讓我去闖把　我的靈魂　裝進紙箱　寄送到天堂那　雲端的光　會不會是　希望的形狀每一天　來了又走了匆忙的太陽感覺自己蒸發　慢慢從這個　世界上
阿姆斯壯,天阿姆斯壯　登陸月球　是我心的感動　終於你心上　我安全的降落阿姆斯壯　那個傢伙　他好像有說過　這一步雖小　對我來說　卻是大突破喔喔喔喔　我不要再忍受　喔喔喔喔　離開無聊的地球柔道　插花　街舞　調酒　這些我都學過　還練了肌肉　加強了幽默為你而笑　為你發瘋　你嘆氣我颳風　愛情不自由　沒有關係　我可以接受 在   喔喔喔喔　我不要再忍受　喔喔喔喔　離開無聊的地球喔喔喔喔　我不能再軟弱　喔喔喔喔　請給我活著的藉口請你愛我　我不要再不要再忍受　請你愛我　請給我活著的藉口阿姆斯壯　登陸月球　是我心的感動　終於你心上　我安全的降落　這是大突破！
隱形的紀念,我想要回到那一年你守護我那一年想起遙遠那個夏夜我記得你眼裡是我的臉不管這世界是那麼的危險我都悄悄的在你身邊一直到某一個幸福期限別忘記我的臉隱形的紀念 躲在心裡面也許吧也許 不會再見陰天或晴天 一天又一年風它在對我說莫忘這一切我想要去找那條路你牽著我那段路 在   有甜有苦呀有泥有霧我說有你所以喜歡旅途有時候下著雨我淋濕了臉所有風景都變成想念一雙腳呀走過多少時間才能走成永遠隱形的紀念 躲在心裡面也許吧也許 不會再見陰天或晴天 一天又一年風它在對我說莫忘這一切隱形的紀念 躲在心裡面也許吧也許 我們不會再見陰天或晴天 我祝福今天謝謝你對我說當時的一切風它在對我說莫忘這一切[ti:阿信][ar:Toshiko Ezaki][al:Toshiko Ezaki][by:台中五迷-品睿]
雌雄同體,天PM七點鏡子前的自己　琢磨屬於自己的美麗輕輕刮去嘴角鬍青　畫上我的本性　淡紫色眼影粉色雙唇的喃喃自語　啦～～～～嗯～～～領帶要配蘇格蘭裙　和火一般的羽毛圍巾只是我仍在反覆考慮　搭配幾號香精　做今晚的內衣即使到最後你還是看不清　即使到最後你還是看不清我要你看到我你不該猜測應該享受我要你愛上我你不該猜測應該愛我 在   我可以是男是女　可以飄移不定　可以調整百分比只要你愛我一切都沒問題　只要你愛我一切都沒問題與其讓你瞭解我　我寧願我是一個謎一個解不開的難題　真和假的秘密　扣你心弦的遊戲模仿你或和你變成對比　參加你理想的愛情遊戲你也許避我唯恐不及　你也許把我當作異形可是你如何真的確定　靈魂找到自己　的樣貌和身體發現自己原來的雌雄同體　發現自己原來的雌雄同體
離開地球表面,一顆心噗通噗通的狂跳 一瞬間煩惱煩惱煩惱全忘掉我甩掉地球 地球甩掉 只要越跳越高(我甩掉地球 地球甩掉 只要越跳越高)丟掉手錶 丟外套 丟掉背包 再丟嘮叨丟掉電視 丟電腦 丟掉大腦 再丟煩惱衝啥大 衝啥小 衝啥都有人唱反調 恨得多 愛得少只想越跳越瘋 越跳越高 把地球甩掉一顆心噗通噗通的狂跳 一瞬間煩惱煩惱煩惱全忘掉我再也不要 再也不要 委屈自己一秒一顆心噗通噗通的狂跳 一瞬間煩惱煩惱煩惱全忘掉我甩掉地球 地球甩掉 只要越跳越高 come on (jump)丟掉手錶 丟外套 丟掉背包 再丟嘮叨丟掉電視 丟電腦 丟掉大腦 再丟煩惱 在   野心大 膽子小 跳舞還要靠別人教 恨得多 愛得少只想越跳越瘋 越跳越高 把地球甩掉一顆心噗通噗通的狂跳 一瞬間煩惱煩惱煩惱全忘掉我再也不要 再也不要 委屈自己一秒一顆心噗通噗通的狂跳 一瞬間煩惱煩惱煩惱全忘掉我甩掉地球 地球甩掉 只要越跳越高我甩掉地球 地球甩掉 只要越跳越高一顆心噗通噗通的狂跳 一瞬間煩惱煩惱煩惱全忘掉我再也不要 再也不要 委屈自己一秒come on! 一顆心噗通噗通的狂跳 一瞬間煩惱煩惱煩惱全忘掉我甩掉地球 地球甩掉 只要越跳越高我甩掉地球 地球甩掉 只要越跳越高come on!jump!jump!jump!jump!come on!jump!jump!jump!jump! 
雨眠,天親愛的你甘放未記　彼個有你的暗眠　雨聲撞不停你親像溫柔的海浪　棉被底下的代誌　已經不再可能天頂是小雨落不停　海底是眼屎落未漧　我是雲一朵命運將你我逗作陣　享受到愛人的甜蜜　再將你和我拆分開 在   親愛的　親愛的　你所講過的話　哪會到今仔日　攏總無地找人生太無知　愛情是什麼　永遠太空虛　無人擔當的起將你的　將我的　昨日說過的話　放水流　受風吹　葬入海底將你放未記　永遠麥想起　你是彼粒星　飛過我的天頂　又擱是落雨的暗眠
頑固,我身在 當時你 幻想的 未來裡這個狂熱和衝動 早已冷卻的如今你頑固 的神情 消失在 鏡子裡只留下 時光消逝的痕跡每顆心 的相信 每個人 的際遇每個故事的自己 反覆地問著自己這些年 讓步的 你是否 會嘆息有什麼 是你永遠不放棄？一次一次你 吞下了淚滴一次一次 拼回破碎自己一天一天你 是否還相信活在你心深處 那頑固自己你追逐 你呼吸 你囂張 的任性鼻青臉腫的哭過 若無其事的忘記如果你 能預知 這條路 的陷阱我想你 依然錯得很過癮走過的 叫足跡 走不到 叫憧憬學會收拾起叛逆 學會隱藏了表情 在   卸下了 這面具 我想說 謝謝你謝謝你 一路陪我到這裡一次一次你 吞下了淚滴一次一次 拼回破碎自己一天一天你 是否還相信活在你心深處 那頑固的自己一次一次你 吞下了淚滴一次一次 拼回破碎自己一天一天你 是否還相信活在你心深處 那頑固的你當時相信 的那些事情會在如今 變成美麗風景每當我遲疑 從不曾忘記活在我心深處 那頑固的自己[ti:頑固][ar:][al:自傳][by:GetNoTogether]
風若吹,生活在這個奇怪的社會你甘無一款奇怪的體會甘講一定就愛讀冊 一世人找人拼高低我已經無力甲你去相爭這些道理我不是沒聽過我是真正在不了解 我的生命無法度照我的命運你 往哪轉 攏無法度去控制風若吹 我就飛 不知我會飛到哪命運你 往哪轉 攏無法度去控制風若吹 我就飛 不知我會飛到哪朋友親戚甲厝邊頭尾生雞蛋的無放雞屎的多 在   一天到晚攏在冤家 甘著一定愛按呢有一天我要放捨我一切免閣整天驚東又驚西一定給你無底找 一定給你攏無底可找命運你 往哪轉 攏無法度去控制風若吹 我就飛 不知我會飛到哪命運你 往哪轉 攏無法度去控制風若吹 我就飛 不知我會飛到哪命運你 往哪轉 攏無法度去控制風若吹 我就飛 不知我會飛到哪命運你 往哪轉 攏無法度去控制風若吹 我就飛 不知我會飛到我會飛到 我會飛到 我會飛到 我 會 飛到哪
香水,+阿信十字軍從　東方凱旋　獻上最美　的詩篇你的魔法　愛情的霸權　為你臣服　為你捍衛為了徹底　描寫你的美　壯烈犧牲　一萬朵玫瑰再用虔誠　細細的提煉　讓愛情海　吻在你耳背啦啦啦啦啦　你想要世界　啦啦啦啦啦　就給你世界啦啦啦啦啦　讓感性撒野　啦啦啦啦啦　讓理智全滅啦啦啦啦啦　你是　亂世最美的香水對你深深崇拜　深深迷戀　深深的沉醉深深愛上一種　香香的狂顛對你深深崇拜　深深迷戀　深深的沉醉深深愛上一種　奉獻的哲學獻上快樂　獻上傷悲　獻上自我　獻上世界 在   塞納河畔　鬧市炊煙　混雜人間　小愚昧你的出現　將氣氛改寫　空氣轉變　聖潔感覺青蘋果是　你野蠻的甜　牛奶與蜜　是你的語言沉默尤其　是一種迷迭　當你無心　輕輕的拒絕馬蹄踏平了國界　野心磨破了披肩動員了麻瓜魔戒尋找拼湊你的香味櫻桃和櫻花纏綿　茉莉和沒藥拼貼香頌和香榭調配也許再加一點眼淚就算你沒有答應　就算你也不拒絕就算我從不打算全身而逃全身而退就讓我活到脫軌　就讓我愛到脫線就讓我為愛而生一千世紀無間輪迴為你獻上快樂傷悲　為你獻上我的世界
鹹魚,憨人國語版宏宏我是一隻鹹魚　不想承認　也不能否認不要同情我笨　又誇我天真　還夢想著翻身鹹魚就算翻身　還是隻鹹魚　輸得也誠懇至少到最後　我還有鹹魚　不腐爛的自尊我沒有任何天分　我卻有夢的天真我是傻　不是蠢　我將會證明　用我的一生我　如果有夢　有沒有錯　錯過才會更加明白　明白堅持是什麼？ 在   我　如果有夢　夢要夠瘋　夠瘋才能變成英雄　總會有一篇　我的傳說我不好也不壞　不特別出眾　我只是敢不同我的人生就是　一錯再錯　錯完了再從頭也許放棄掉一些　活得更輕鬆　我卻不再是我我不願一生　曬太陽吹風　鹹魚也要有夢有一天有我的天空作我的英雄　在我的天空　我知道你懂　知道你會懂　耶～
麥來亂,眼淚鹹 哭到眼淚 不鹹過一天 痛一天 一天親像 一冬過一冬 你又找阮 開講你說你 你想我 我的一冬 攏無採工最怕你 講你猶原思念 擱再給阮希望最怕你 說你愛我 心擱破洞 我擱山崩電話我也不接 找我我也不睬麥來亂 無緣的人 麥擱來亂 去愛別人真感謝 感謝你的 陪伴自屏東 到基隆 走過這多 美夢夢醒了 咱是無緣 的人拜託你 麥回頭 麥擱問我 目眶怎紅最怕你 講你猶原思念 擱再給阮希望 在   最怕你 說你愛我 心擱破洞 我擱山崩電話我也不接 找我我也不睬麥來亂 無緣的人 麥擱來亂 去愛別人為怎樣 我奈這白目 我奈這飯桶 啊明知影 你是這危險 啊擱學不會 閃放著你 甲我的青春 甲我的生活 攏拆吃入腹最怕你 講你猶原思念 擱再給阮希望最怕你 說你愛我 心擱破洞 我擱山崩電話我也不接 找我我也不睬麥來亂 無緣的人 麥擱來亂 去愛別人麥來亂 無緣的人 麥擱來亂 去愛別人
黑白講,轉過了一遍又一遍的街仔路整天是攏無意義的走衝天光到天黑 萬事攏照常無聊叫人要起狂忍受到一遍又一遍的囉唆你給我的世界只有一條路愛拼才會贏 我不是聽無前途 我攏看不著那會世界攏無聲音 青春是戰爭 我渴望流血有什麼絕招作你變 我的好兄弟 我打攏不死我想要走路有風我想要作真真正正的英雄你叫我 麥憨 麥憨 麥憨我聽你在黑白講轉過了一遍又一遍的街仔路整天是攏無意義的走衝天光到天黑 萬事攏照常無聊叫人要起狂忍受到一遍又一遍的囉唆 在   你給我的世界只有一條路愛拼才會贏 我不是聽無前途 我攏看不著那會世界攏無聲音 青春是戰爭 我渴望流血有什麼絕招作你變 我的好兄弟 我打攏不死我想要走路有風我想要作真真正正的英雄你叫我 麥憨 麥憨 麥憨我聽你在黑白講那會世界攏無聲音 青春是戰爭 我渴望流血有什麼絕招作你變 我的好兄弟 我打攏不死我想要走路有風我想要作真真正正的英雄你叫我 麥憨 麥憨 麥憨我聽你在黑白講你叫我 麥憨 麥憨 麥憨我聽你在黑白講你叫我 麥憨 麥憨 麥憨我聽你在黑白講
