﻿name,lyric
雪落下的聲音,原唱：陸虎oy Laureta輕輕 落在我掌心靜靜 在掌中結冰相逢 是前世註定痛並 把快樂嘗盡明明 話那麼寒心假裝 那只是叮嚀淚盡 也不能相信此生 如紙般薄命我慢慢地聽 雪落下的聲音閉著眼睛幻想它不會停你沒辦法靠近 決不是太薄情只是貪戀窗外好風景我慢慢地品 雪落下的聲音仿彿是你貼著我叫卿卿睜開了眼睛 漫天的雪無情誰來賠這一生好光景明明 話那麼寒心假裝 那只是叮嚀淚盡 也不能相信此生 如紙般薄命我慢慢地聽 雪落下的聲音閉著眼睛幻想它不會停你沒辦法靠近 決不是太薄情只是貪戀窗外好風景我慢慢地品 雪落下的聲音仿彿是你貼著我叫卿卿睜開了眼睛 漫天的雪無情誰來賠這一生好光景誰來賠這一生好光景誰來賠這一生好光景啊 雪落下的聲音 哦~~啊-----------------------------------------------雪落下的聲音輕輕，落在我掌心，qīng qīng, luò zài wǒ zhǎngxīn,靜靜，在掌中結冰。jìng jìng, zài zhǎngzhōng jié bīng.相逢，是前世註定，Xiāngféng, shì qiánshì zhùdìng,痛並，把快樂嘗盡。tòng bìng, bǎ kuàilè cháng jǐn.明明，話那麼寒心，Míngmíng, huà nàme hánxīn,假裝，那只是叮嚀。jiǎzhuāng, nà zhǐshì dīngníng.淚盡，也不能相信，Lèi jǐn, yě bùnéng xiāngxìn,  在  此生，如紙般薄命。cǐshēng, rú zhǐ bān bómìng.我慢慢地聽，雪落下的聲音，Wǒ màn man de tīng, xuě luòxià de shēngyīn,閉著眼睛幻想它不會停，bì zhē yǎnjīng huànxiǎng tā bù huì tíng,你沒辦法靠近，決不是太薄情，nǐ méi bànfǎ kàojìn, jué bùshì tài bóqíng,只是貪戀窗外好風景。zhǐshì tānliàn chuāngwài hǎo fēngjǐng.我慢慢地品，雪落下的聲音，Wǒ màn man de pǐn, xuě luòxià de shēngyīn,彷彿是你貼著我叫卿卿，fǎngfú shì nǐ tiēzhe wǒ jiào qīng qīng,睜開了眼睛，漫天的雪無情，zhēng kāile yǎnjīng, màntiān de xuě wúqíng,誰來賠這一生的好光景。shuí lái péi zhè yīshēng de hǎo guāngjǐng.明明，話那麼寒心，míngmíng, huà nàme hánxīn,假裝，那只是叮嚀。jiǎzhuāng, nà zhǐshì dīngníng.淚盡，也不能相信，Lèi jǐn, yě bùnéng xiāngxìn,此生，如紙般薄命。cǐshēng, rú zhǐ bān bómìng.我慢慢地聽，雪落下的聲音，Wǒ màn man de tīng, xuě luòxià de shēngyīn,閉著眼睛幻想它不會停，bì zhē yǎnjīng huànxiǎng tā bù huì tíng,你沒辦法靠近，決不是太薄情，nǐ méi bànfǎ kàojìn, jué bùshì tài bóqíng,只是貪戀窗外好風景。zhǐshì tānliàn chuāngwài hǎo fēngjǐng.我慢慢地品，雪落下的聲音，Wǒ màn man de pǐn, xuě luòxià de shēngyīn,彷彿是你貼著我叫卿卿，fǎngfú shì nǐ tiēzhe wǒ jiào qīng qīng,睜開了眼睛，漫天的雪無情zhēng kāile yǎnjīng, màntiān de xuě wúqíng誰來賠這一生的好光景？shuí lái péi zhè yīshēng de hǎo guāngjǐng?誰來賠這一生的好光景？shuí lái péi zhè yīshēng de hǎo guāngjǐng?誰來賠這一生的好光景？shuí lái péi zhè yīshēng de hǎo guāngjǐng?雪落下的聲音xuě luòxià de shēngyīn[ti:雪落下的聲音][ar:][al:][by:CM-FANG]
零度的親吻,時間靜止了 身邊沒人如果愛停了 誰會留著你不說理由 也不做選擇面對面的我們 像兩個陌生人零度的親吻 最禮貌的雙唇感覺變了 騙不了任何人零度的親吻 你閉上雙眼不讓我看透我不想追問 還能撐多久手一直牽著 心卻丟了我們在等著 誰先開口表面的笑容 讓人更難受愛永遠無法平衡 我其實都懂得  在  零度的親吻 最禮貌的雙唇感覺變了 騙不了任何人零度的親吻 你閉上雙眼不讓我看透我只是不想 追問我準備好接受 別用虧欠拖著夜太長 夢太多 放不下 為什麼親吻著 曾熱烈的雙唇感覺變了 騙不了任何人你的親吻 總閉上雙眼害怕我看透我不難過 我會 好好的
靈魂的共鳴,醒在古埃及的黎明　金字塔聽從你我馴服人面獅身　鎮守愛情轉身跌進長城狼煙裏　你是鎮關的傳奇我在攻城掠地　尋找知音天賦無從販賣　物競天擇淘汰現實殘酷對待　堅持才能ㄍ一ㄥ到現在萬年後的成敗　音符早已定案身體終會腐壞　寫下不朽的存在用犧牲換來黎明　迎接靈魂的共鳴輪迴幾個世紀　再遠的距離喚醒不哭泣的心關上迷惘的眼睛　我聽見靈魂的共鳴關不住我的樂癮　你也痛快的回應這超時空的交響曲文藝復興誰在引領　你用絕世琴音我用夢的歌劇　唱響魅影瞬間穿梭百萬銀河系　你是不滅的恆星阿姆斯壯會是我　獻上勇氣  在  哀悼世界沉默　男孩彈奏寂寞誰還唱著　誰還唱著誰還唱著歌他微笑不去辯駁　他觀察不去爭鬥他手指沒有停過　只因為夢想沒有崩塌用犧牲換來黎明　迎接靈魂的共鳴輪迴幾個世紀　再遠的距離喚醒不哭泣的心關上迷惘的眼睛　我聽見靈魂的共鳴關不住我的樂癮　你也痛快的回應這超時空的交響曲我聽見你靈魂的共鳴輪迴幾個世紀　再遠的距離喚醒不哭泣的心再次睜開我眼睛　看見靈魂的共鳴抹不去傷的痕跡　交織命運的交響曲沒有蛻變不了的心
領悟,我以為我會哭但是我沒有我只是怔怔望著你的腳步給你我最後的祝福這何嘗不是一種領悟讓我把自己看清楚雖然那無愛的痛苦將日日夜夜在我靈魂最深處我以為我會報復但是我沒有當我看到我深愛過的女人竟然像孩子一樣無助這何嘗不是一種領悟讓我把自己看清楚被愛是奢侈的幸福可惜你從來不在乎啊！　一段感情就此結束啊！　一顆心眼看要荒蕪我們的愛若是錯誤願你我沒有白白受苦若曾真心真意付出就應該滿足啊！　多麼痛的領悟你曾是我的全部只是我回首來時路的每一步都走的好孤獨啊！　多麼痛的領悟你曾是我的全部只願你掙脫情的枷鎖愛的束縛任意追逐別再為愛受苦我以為我會報復  在  但是我沒有當我看到我深愛過的女人竟然像孩子一樣無助這何嘗不是一種領悟讓你把自己看清楚被愛是奢侈的幸福可惜你從來不在乎啊！　一段感情就此結束啊！　一顆心眼看要荒蕪我們的愛若是錯誤願你我沒有白白受苦若曾真心真意付出就應該滿足多麼痛的領悟你曾是我的全部只是我回首來時路的每一步都走的好孤獨啊！　多麼痛的領悟你曾是我的全部只願你掙脫情的枷鎖愛的束縛任意追逐啊！　多麼痛的領悟你曾是我的全部只是我回首來時路的每一步都走的好孤獨啊！　多麼痛的領悟你曾是我的全部掙脫情的枷鎖愛的束縛任意追逐掙脫情的枷鎖愛的束縛任意追逐別再為愛受苦不再讓你受苦
飛機,好久不見     飛得好近 相隔好遠如地平線     那麼清楚卻 遠在天邊(峰)從前從前轉眼今天(合)我怎麼走怎麼還原     怎麼飛回那單純的世界     折好的飛機裡面寫著從前(合)怎麼找回那一天     固執地飛向那一個見面(峰)劃過身邊降落以前(峰)簡單一點     飛的方向 要清楚明確原始一點     或許我們會 快樂一些(峰)從前今天直到永遠  在  (合)怎麼走怎麼還原     我好想回到單純的世界折好的飛機裡面(合)寫著永遠(合)怎麼找回那一天     固執地停留在那一瞬間(峰)待久一點(合)都沒改變怎麼走怎麼還原     怎麼飛回那單純的世界     折好的飛機裡面 寫著從前(合)怎麼找回那一天     固執地飛向那一個見面劃過身邊(合)降落以前(峰)從前今天 oh~直到 (合)永遠
飛雲之下,風 讓雲長出花 漫天的花無聲開在烏雲之下 然後又飄到哪裡呀 喔林：漫步在人海的人 你過得好嗎是不是又想念家 心中那炙熱的夢啊合：它多久沒說話韓：在飛雲之下 以為忘了的家在耳裡說話 叫我別煩心 那些痛與怕林：喔 半路上的我 穿上回憶和風沙合：在飛雲之下韓：我看著海峽 走月光沙灘我也承認我還是會想他喔 且慢 前面聽說風很大林：心 在雲裡摩擦 又酸又麻但是思念在夢裡爬 以後還有誰值得等嗎 喔韓：孤單是件風衣 它裹起了怕然而我很勇敢啊 沒人記得我也沒差合：未來在等我去拿韓：在飛雲之下 以為忘了的家在耳裡說話 叫我別煩心 那些痛與怕林：喔 半路上的我 穿上回憶和風沙韓：在飛雲之下 我看著海峽走月光沙灘合：我也承認我還是會想他韓：喔 且慢林：且慢合：前面聽說風很大 喔韓：在飛雲之下 以為忘了的家在耳裡說話 叫我別煩心 那些痛與怕林：半路上的我 穿上回憶和風沙韓：在飛雲之下 我看著海峽走月光沙灘 我也承認我還是會想他合：且慢 前面聽說風很大 喔---------------------------------------------------  在  飛雲之下揚傑rence Teo風 讓雲長出花 漫天的花無聲開在烏雲之下然後 又飄到哪裡呀喔漫步在人海的人 你過得好嗎是不是又想念家心中那炙熱的夢啊它多久沒說話在飛雲之下 以為忘了的家在耳裡說話叫我別煩心那些痛與怕喔 半路上的我 穿上回憶和風沙在飛雲之下我看著海峽走月光沙灘我也承認我還是會想他喔 且慢 前面聽說風很大心 在雲裡摩擦 又酸又麻但是思念在夢裡爬以後 還有誰值得等嗎喔孤單是件風衣 它裹起了怕然而我很勇敢啊沒人記得我也沒差未來在等我去拿在飛雲之下 以為忘了的家在耳裡說話叫我別煩心那些痛與怕喔 半路上的我 穿上回憶和風沙在飛雲之下 我看著海峽走月光沙灘我也承認我還是會想他喔 且慢且慢前面聽說風很大喔在飛雲之下 以為忘了的家在耳裡說話叫我別煩心那些痛與怕半路上的我 穿上回憶和風沙飛雲之下 我看著海峽走月光沙灘我也承認我還是會想他且慢 前面聽說風很大喔
黑夜問白天,揚半天上的禿鷹那張臉半生中的記憶在盤旋第五十三天後的日夜線等黑夜問白天 能不能赦免灰色的人間別交換吧日夜 冰封的眼淚 一滴就很鹹來自暮光的明信片 它無聲無色無言翻過山巔跟我扮鬼臉但黑夜恨白天 拚命的往前 聽不到救援命運太瘋癲 每一眨眼都很玄那對逆光中的黑雁 也飛過去老遠等再見不如說一次再見 挑一天皮膚之下的瘀青滲著血細胞之中的絶望在喊冤被五十三天的孤單抽一鞭等黑夜問白天 能不能赦免灰色的人間  在  別交換吧日夜 冰封的眼淚 一滴就很鹹來自暮光的明信片 它無聲無色無言翻過山巔跟我扮鬼臉喊黑夜吻白天 謝謝了時間 弄紅了雙眼往事的光圈 每一瞬間都很絶那跑過去的晝夜 是孤獨的修煉說再見不如忘掉能再見在半空中真好 不會吵 人少卻看得到那些近在天邊的風暴黑夜吻白天 謝謝了時間 弄紅了雙眼往事的光圈 每一瞬間都很絶那跑過去的晝夜 是孤獨的修煉說再見不如忘掉能再見 今天
黑暗騎士(& 五月天阿信),黑暗裡誰還不睡　黑色的心情和斗篷假面黑夜的黑不是最黑　而在於貪婪找不到底線腳下是卑微的街　我孤獨站在城市天際線別問我惡類或善類　我只是渴望飛的哺乳類善惡的分界　不是對立面而是每個人　那最後純潔的防線　都逃不過考驗有沒有一種考驗　有沒有一次淬煉拯救了世界就像　英雄　電影　情節有沒有一種信念　有沒有一句誓言呼喚黎明的出現 yeah yeah yeah yeah呼喚黎明的出現 yeah yeah yeah yeah呼喚黎明的出現為什麼抓光了賊　多年來更沒目擊過搶匪而貧窮還是像潮水　淹沒了人們生存的尊嚴文明最顛峰某天　人們和蝙蝠卻住回洞穴那罪行再也看不見　都躲在法律和交易後面善惡的分界　不怕難分辨只怕每個人　都關上雙耳和雙眼　都害怕去改變有沒有一種改變　有沒有一次壯烈結局的完美就像　英雄　電影　情節  在  有沒有一種信念　有沒有一句誓言呼喚黎明的出現 yeah yeah yeah yeah呼喚黎明的出現 yeah yeah yeah yeah呼喚黎明的出現　呼喚黎明的出現越來越毒的雨水　越來越多的災變越來越遠的從前　英雄　電影　情節律師和小丑勾結　民代和財團簽約善良和罪惡妥協越來越大的企業　越來越小的公園越來越深的幻滅　英雄　電影　情節面具下的人是誰　或者說不管是誰都無法全身而退 yeah yeah yeah yeah都無法全身而退 yeah yeah yeah yeah都無法全身而退當我們都走上街　當我們懷抱信念當我們親身扮演　英雄　電影　情節你就是一種信念　你就是一句誓言世界正等你出現 yeah yeah yeah yeah世界正等你出現 yeah yeah yeah yeahOh~ yeah yeah
黑武士,有了天空　為何世界　還有　地心引力有了希望　為何絕望　還是　如影隨形有了勇氣　就讓哭泣　埋藏過去去寫一種歷史　名字叫奇蹟＃如果恐懼就像火炬　那就讓它沸騰我血液　帶我到絕地　喔　我才能完全　覺醒＊在黑暗　的對面　是光明　光明　後面　是陰影　正義　邪惡　是誰　有權　定義※在命運　的前面　我懷疑在面具　後面　鐵一般決心光榮的犧牲　也是種榮譽(要扭轉命運　最後的反擊)  在  不怕人說　不要人懂　我要證明明天我的姓名　將會是傳奇Repeat ＃,＊,※失敗會設下陷阱　沒有勝利會發出邀請只有我自己　喔能夠 還我 自己 公平還我 自己 公平Repeat ＊在命運　的前面　我懷疑在面具　後面　鐵一般決心要扭轉命運　最後的反擊
黑鍵,嘿 如果聽到這旋律和你傾訴一段光陰 也許你也會共鳴嘿 有個男孩的曾經小小的手和老鋼琴 故事展開了美麗那男孩爬上了琴椅 黑鍵白鍵 映滿眼睛試探著敲奏出旋律 敲開了命運的覺醒當別的 孩子在 瘋電玩模型男孩卻 反覆著 艱澀德布西半音程 全音程 歷程多艱辛傷痕變成指環胎記白鍵是 眾人的 讚嘆黑鍵是 暗地的 努力祈禱 奇蹟 其實不如 無盡的練習嘿 如果聽到這旋律和你傾訴一段光陰 也許你也會共鳴嘿 有個男孩的曾經小小的手和老鋼琴 故事展開了美麗並不是所有道理都 黑鍵白鍵般的分明所幸在音樂世界裡 闖出了自己的天地  在  那一年 那一首 江南的旋律男孩才 經歷了 柳暗和花明平均律 學不會 命運的定律幸運莫若找到知音黑鍵是 不斷的 挑戰白鍵是 肯定的 金曲交織 交響 教我感激 每一刻經歷嘿 如果能讓這旋律陪你經歷人生風雨 是我最大的幸運嘿 那個男孩的如今和你交織多麼緊密 像黑鍵白鍵相依嘿 聽著這首歌的你曾經相信英雄的你 還在等待誰降臨嘿 答案一直都是你帶著黑鍵般的叛逆 改變世界和自己嘿 答案一直都是你帶著黑鍵般的叛逆 改變世界和自己
點一把火炬,天上的星星 有多少數不清承諾和許願 有多少能兌現雨後的彩虹 是真實還是夢悲傷和快樂 可以自己選擇忙忙碌碌轉阿轉 盲盲目目從早到晚喧喧鬧鬧是與非 傷痕累累學會謙卑聽過自己哭泣才(會)懂得珍惜點一把火炬 讓愛和生命延續  在  用心用呼吸感應 在黑暗中照亮風雨脆弱的世界 人變得堅強因為有夢想讓愛翻越所有圍牆 點燃每一個心房照亮我們共同的家照亮你我~的家
